j1,j2,j3,j4,j5,j6,x,y,z,ox,oy,oz,ow,manip
-9.503851974738540820e-01,-1.273545844999558252e+00,8.438684977452026725e-01,5.231868930423197561e+00,1.726803200731418242e-01,-1.629871608406931793e+00,5.651724820842916053e-01,6.950384224017615020e-01,1.831587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.241554083000539002e-02
-9.415155493573452716e-01,-1.234727923960492690e+00,7.093885406485651579e-01,5.399297517797188917e+00,1.749961689723308900e-01,4.579392601706755883e+00,5.651724820842916053e-01,6.950384224017615020e-01,1.856587955583267613e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.092031973979550562e-02
-9.741665578136216030e-01,-1.239241403582801215e+00,7.157804289720902657e-01,5.150153700372611887e+00,1.738021884735277689e-01,-1.452570310982528312e+00,5.651724820842916053e-01,6.950384224017615020e-01,1.881587955583267524e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.091749580156305306e-02
-9.574154215257365541e-01,-1.168970706078300337e+00,5.075360737709616599e-01,5.419597537503343609e+00,1.750726589096451846e-01,4.696368029779152131e+00,5.651724820842916053e-01,6.950384224017615020e-01,1.906587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,8.115863097542058702e-03
-9.852708207851027522e-01,-1.145896708948580978e+00,4.530866313094752962e-01,5.240874712508547084e+00,1.754307487519508602e-01,-1.373085687069125704e+00,5.651724820842916053e-01,6.950384224017615020e-01,1.931587955583267568e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,7.324826706312967742e-03
-9.769578602729726002e-01,-1.091364819480875381e+00,2.885354364233962965e-01,5.432134012523871291e+00,1.783087819721214107e-01,4.826664591941258742e+00,5.651724820842916053e-01,6.950384224017615020e-01,1.956587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,4.775904316545291801e-03
-1.005839512343526421e+00,-1.061525937196210023e+00,2.212322064959836299e-01,5.268040817369078255e+00,1.820916228025017680e-01,-1.251135421222605348e+00,5.651724820842916053e-01,6.950384224017615020e-01,1.981587955583267835e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,3.738618597642262478e-03
-1.001812164982060827e+00,-1.045246656374563043e+00,1.413031070905421682e-01,5.393990763173036385e+00,1.865463417821917602e-01,4.967969202959040764e+00,5.651724820842916053e-01,6.950384224017615020e-01,2.006587955583267302e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,2.407347894522009202e-03
-9.430049003631046922e-01,-8.023495047144314496e-01,1.877976439708055389e+00,-2.412568122971486595e+00,1.732851771573402366e-01,4.508704928456661598e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.206587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.585140847762040589e-02
-9.636535505115956246e-01,-8.223565078836049258e-01,1.882968659575910086e+00,-2.561130402933073480e+00,1.723512701017466398e-01,-1.607944604071253059e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.231587955583267391e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.578137546027852736e-02
-9.712445297731775451e-01,-2.807936205927250573e-01,2.196023647100366072e-01,5.188553173431860177e-01,-3.866377259518984366e-01,-4.555326031056988190e-01,6.506775179157087141e-01,6.700384224017614798e-01,1.331587955583267480e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,1.033815265364123291e-02
-9.725254923638289029e-01,-3.003150131932443845e-01,2.001254478904195000e-01,5.580382888654966678e-01,-3.869502512713162701e-01,-4.554871308841960675e-01,6.506775179157087141e-01,6.700384224017614798e-01,1.356587955583267391e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,9.396057504409331337e-03
-9.808834062261164721e-01,-7.130706831664295198e-01,1.150656049915570023e+00,1.078243531935147104e+00,-1.761700579516787823e-01,1.658517201428616250e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.381587955583267524e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.537338862612366505e-02
-9.884154508988214349e-01,-7.463142640838763553e-01,1.129712027059591950e+00,1.077561937074256404e+00,-1.772034953229796872e-01,1.714089784822050211e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.406587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.530153005735018779e-02
-9.580956718342847900e-01,-4.859661715081718958e-01,8.294301374834399665e-01,3.265918451927137589e+00,3.838396800664214403e-01,-3.607636747238119224e+00,6.506775179157087141e-01,6.700384224017614798e-01,1.431587955583267568e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.635127078730975014e-02
-9.508368188661096010e-01,-5.293613513803283599e-01,8.517973070431752447e-01,3.321348786643923745e+00,3.772206935732562161e-01,2.639365201899424473e+00,6.506775179157087141e-01,6.700384224017614798e-01,1.456587955583267480e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.632891194967027143e-02
-9.506712661017397981e-01,-5.524628264412165812e-01,8.314223333780174086e-01,3.365610471116887048e+00,3.771438536527242924e-01,2.638572632793784845e+00,6.506775179157087141e-01,6.700384224017614798e-01,1.481587955583267613e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.566935896445160709e-02
-9.511468243370814202e-01,-5.713794939709592180e-01,8.034103028707048066e-01,3.410739982977463836e+00,3.776662584942091505e-01,2.640433613462303430e+00,6.506775179157087141e-01,6.700384224017614798e-01,1.506587955583267524e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.479928929434533691e-02
-9.515879662059117949e-01,-5.869511086411853817e-01,7.692360156063028365e-01,3.458770176979751199e+00,3.781640986948566763e-01,2.642206423268122162e+00,6.506775179157087141e-01,6.700384224017614798e-01,1.531587955583267435e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.368441465817238745e-02
-9.519440520844689724e-01,-5.986828592904777091e-01,7.279600243665983461e-01,3.510287560740581458e+00,3.786024176259056850e-01,2.643741548412480658e+00,6.506775179157087141e-01,6.700384224017614798e-01,1.556587955583267568e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.226821251326524725e-02
-9.522175731493295325e-01,-6.056899714030543613e-01,6.778617670929196759e-01,3.566029980122398690e+00,3.789989327589352586e-01,2.645133722003744747e+00,6.506775179157087141e-01,6.700384224017614798e-01,1.581587955583267480e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.046212728345003631e-02
-9.524036521263198329e-01,-6.066200046635443766e-01,6.162373948552997138e-01,3.627257011958202604e+00,3.793662613398881001e-01,2.646469402194929987e+00,6.506775179157087141e-01,6.700384224017614798e-01,1.606587955583267613e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,2.812366442489029270e-02
-9.524934994142433275e-01,-5.993929950063690004e-01,5.388517978155663579e-01,3.696081442741619316e+00,3.797045781175623635e-01,2.647785810544827090e+00,6.506775179157087141e-01,6.700384224017614798e-01,1.631587955583267524e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,2.502013758006398428e-02
-9.524964478691979597e-01,-5.809715408615003795e-01,4.394435332821682305e-01,3.775864150005181497e+00,3.799870370367905981e-01,2.648953276893492692e+00,6.506775179157087141e-01,6.700384224017614798e-01,1.656587955583267657e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,2.078562335162130806e-02
-9.974463981478159935e-01,-1.365984645181437251e+00,1.435415465691729731e+00,4.466205281244083558e+00,1.774816592494161960e-01,-1.359344658743525391e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.681587955583267568e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.678524122831154611e-02
-9.951133712862297864e-01,-1.368411607733057256e+00,1.369859641947449136e+00,4.550835260223657031e+00,1.770058544982321125e-01,-1.376191434592686669e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.706587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.656149488660560443e-02
-9.908325270750687475e-01,-1.366114940817826140e+00,1.294230186692415074e+00,4.654922330297202926e+00,1.761625335672269699e-01,-1.407299135255330791e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.731587955583267613e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.619349656443629104e-02
-9.818595790277135915e-01,-1.356159652682390471e+00,1.197710002680933083e+00,4.806668587131864179e+00,1.745902124617295936e-01,-1.473196754457894331e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.756587955583267524e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.556013366740606127e-02
-9.680721522259789769e-01,-1.330587845287019233e+00,1.065939539471286057e+00,5.013763711547853497e+00,1.726149144191302665e-01,-1.575133831156316777e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.781587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.451101943600964853e-02
-9.981006178355679159e-01,-1.334072158567429778e+00,1.074901617470249704e+00,4.787573502634169920e+00,1.775422579015140945e-01,-1.352093546501920152e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.806587955583267568e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.492945627244643587e-02
-9.891335407321998341e-01,-1.305105886084232392e+00,9.492867842805677858e-01,4.947103391025734709e+00,1.754997831021479771e-01,-1.415676751606194328e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.831587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.367633663674702044e-02
-9.713097535611830979e-01,-1.262967410054003814e+00,7.898698935620119821e-01,5.200196626265091382e+00,1.742599425002954172e-01,4.728909685353742454e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.856587955583267613e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.185210629248171534e-02
-1.002836589391451483e+00,-1.252051452043254631e+00,7.689643128113109460e-01,4.974226704771011143e+00,1.783669107895392014e-01,-1.314446947814200906e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.881587955583267524e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.187837855041600638e-02
-9.838329836645078874e-01,-1.189125057774608640e+00,5.687878819219788218e-01,5.254417538169976254e+00,1.759524368898025548e-01,4.822905587167999109e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.906587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,9.062465722605727442e-03
-1.012420817868651568e+00,-1.156569272453236596e+00,4.998276649258912574e-01,5.080161856466846260e+00,1.809039024542216934e-01,-1.245971956526430002e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.931587955583267568e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,8.294455288034579751e-03
-1.001998214750974059e+00,-1.099419345009058357e+00,3.250679709810607165e-01,5.289537741840020679e+00,1.810243916970443456e-01,4.943183955443601008e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.956587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,5.472595951281473969e-03
-1.032112821053275953e+00,-1.060015379242807976e+00,2.416981959862736229e-01,5.132899393102468899e+00,1.893566054153668354e-01,-1.135510157852909430e+00,5.651724820842916053e-01,6.700384224017614798e-01,1.981587955583267835e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,4.262278011266886282e-03
-1.026709884480793811e+00,-1.041016015060555855e+00,1.527531626826303668e-01,5.273005261860725490e+00,1.918767124879435237e-01,5.075755909072137584e+00,5.651724820842916053e-01,6.700384224017614798e-01,2.006587955583267302e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,2.691273324309837768e-03
-1.056975611818458560e+00,-1.020792832728679489e+00,1.047116344123508597e-01,5.129866724499218655e+00,2.034421784587260029e-01,-1.032195745333308157e+00,5.651724820842916053e-01,6.700384224017614798e-01,2.031587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.930316443204310121e-03
-9.917955212415870969e-01,-7.062755372630585837e-01,1.123064562706682867e+00,-5.197676359300549720e+00,-1.768484109529281922e-01,1.673785126254308864e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.381587955583267524e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.537705694933951504e-02
-1.064157057718104760e+00,-8.214941251034285630e-01,1.158933042365332788e+00,6.948117141682071951e-01,-2.025332856678037363e-01,2.149611216962195037e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.406587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.761271289065285961e-02
-1.030135527272657558e+00,-1.117290361245666608e+00,1.832562132714212755e+00,3.665804714437060685e+00,1.866932389772484324e-01,-1.201796254131626496e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.431587955583267568e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.722532129596742595e-02
-1.030808919311537286e+00,-1.154903291449665081e+00,1.811743627150077973e+00,3.720014489829028825e+00,1.869667576588656677e-01,-1.197524064480731010e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.456587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.733888328581667873e-02
-9.885611980289756850e-01,-5.249230064023459041e-01,7.791939765183735211e-01,3.325414995485984626e+00,4.109936512653313834e-01,-3.575108081709302610e+00,6.506775179157087141e-01,6.450384224017614576e-01,1.481587955583267613e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.693115912274586021e-02
-9.886705675216407307e-01,-5.458249648457985659e-01,7.555939886305601538e-01,3.370285194109208238e+00,4.110030307114487247e-01,-3.575427532060597713e+00,6.506775179157087141e-01,6.450384224017614576e-01,1.506587955583267524e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.601702286189489843e-02
-9.888065550207119081e-01,-5.640337998177230583e-01,7.271395144663564958e-01,3.417433400811840549e+00,4.110010721767238806e-01,-3.575849421232181857e+00,6.506775179157087141e-01,6.450384224017614576e-01,1.531587955583267435e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.488614443563892858e-02
-9.889768443507309659e-01,-5.794592721036853078e-01,6.937596477361527292e-01,3.466880199508983740e+00,4.109853844906227738e-01,-3.576408979416053846e+00,6.506775179157087141e-01,6.450384224017614576e-01,1.556587955583267568e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.352106200647319428e-02
-9.891918694818468971e-01,-5.920401826219390262e-01,6.554321396644096076e-01,3.518642524364046675e+00,4.109527696605407288e-01,-3.577155542132392618e+00,6.506775179157087141e-01,6.450384224017614576e-01,1.581587955583267480e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.190467451198612109e-02
-9.894653888715441159e-01,-6.017705773102617339e-01,6.122360762210313778e-01,3.572712443706035579e+00,4.108991969907823116e-01,-3.578157226018285009e+00,6.506775179157087141e-01,6.450384224017614576e-01,1.606587955583267613e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,3.002354225417653080e-02
-9.898147871318333513e-01,-6.087377624783547603e-01,5.644290696144360631e-01,3.629023292008564106e+00,4.108199607780064211e-01,-3.579505684027633361e+00,6.506775179157087141e-01,6.450384224017614576e-01,1.631587955583267524e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,2.787308420146568377e-02
-9.902606783413202551e-01,-6.131714953571528737e-01,5.125477441749470842e-01,3.687401605117668346e+00,4.107102062348427229e-01,-3.581319074788655854e+00,6.506775179157087141e-01,6.450384224017614576e-01,1.656587955583267657e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,2.546483990213767659e-02
-9.908252872224693197e-01,-6.154964544554215600e-01,4.575154616931572105e-01,3.747509195610292387e+00,4.105660527584749087e-01,-3.583739867927017819e+00,6.506775179157087141e-01,6.450384224017614576e-01,1.681587955583267568e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,2.283493308267017796e-02
-9.915293174292353351e-01,-6.163685204362151504e-01,4.007175351590534507e-01,3.808790779996170883e+00,4.103864709934338384e-01,-3.586923123487971488e+00,6.506775179157087141e-01,6.450384224017614576e-01,1.706587955583267480e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,2.005102553491121611e-02
-1.032397241051395298e+00,-1.356128243151279555e+00,1.337953254485836130e+00,4.384699965755447515e+00,1.878680644270535050e-01,-1.187175034031292542e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.731587955583267613e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.745521626207726176e-02
-1.031988838522702734e+00,-1.352777976567261398e+00,1.269228716053419026e+00,4.452414487879742033e+00,1.877184533209626804e-01,-1.189559136460531574e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.756587955583267524e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.712123701616790478e-02
-1.031651865018308856e+00,-1.345009915749536322e+00,1.194642349700417272e+00,4.520948432122295912e+00,1.875849123697836962e-01,-1.191311711119028560e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.781587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.667147980136186522e-02
-1.031520423914302098e+00,-1.332358420939442345e+00,1.113346638638125663e+00,4.589727551480442536e+00,1.875134250909585854e-01,-1.191465199736756908e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.806587955583267568e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.608392014203837220e-02
-1.031770507519613966e+00,-1.314151417596813642e+00,1.024109520501381043e+00,4.658043105715067966e+00,1.875638522184321921e-01,-1.188735978775080415e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.831587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.532902743294718359e-02
-1.032628434119422955e+00,-1.289374614417265752e+00,9.250364035265352669e-01,4.725143854047706427e+00,1.878149614466097239e-01,-1.181473804994682242e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.856587955583267613e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.436372959693901254e-02
-1.034407187440993914e+00,-1.256515537947244354e+00,8.132636939599781067e-01,4.790249741506669601e+00,1.883890041404443494e-01,-1.167523350837626372e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.881587955583267524e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.312248447137832723e-02
-1.037592747880643484e+00,-1.213770145618202401e+00,6.853621634041245914e-01,4.852270544610376213e+00,1.895271949195884154e-01,-1.144135353762924412e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.906587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.151476275382578955e-02
-1.020123437550361833e+00,-1.155249231466840776e+00,4.960025207990958473e-01,5.106870317598348308e+00,1.842514888778026272e-01,5.012546642787297557e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.931587955583267568e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,8.395337115593069083e-03
-1.051013684755770727e+00,-1.103211863530057624e+00,3.900631842542735539e-01,4.956663713479635192e+00,1.956615409190843868e-01,-1.062720336886710859e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.956587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,7.109322982807106048e-03
-1.041401640901515657e+00,-1.061305024448260914e+00,2.467372133002934398e-01,5.144149162901924477e+00,1.942326215199757233e-01,5.132348740573384305e+00,5.651724820842916053e-01,6.450384224017614576e-01,1.981587955583267835e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,4.469088733457021213e-03
-1.073826763684716301e+00,-1.022718866643322899e+00,1.642458856792610167e-01,5.007468695795097346e+00,2.091904216913519077e-01,-9.659759067860739234e-01,5.651724820842916053e-01,6.450384224017614576e-01,2.006587955583267302e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,3.180347584737909603e-03
-1.067453660549672945e+00,-1.020366536306628324e+00,1.090258099168362610e-01,5.133618674013864513e+00,2.097099064384833345e-01,5.242293428925242083e+00,5.651724820842916053e-01,6.450384224017614576e-01,2.031587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,2.078207517014584674e-03
-1.030502289116361991e+00,2.454006841655211324e-01,-1.641717109851752232e+00,-4.306738257323320385e-01,1.864815181107060682e-01,5.005958488627625158e+00,5.651724820842916053e-01,6.200384224017614354e-01,1.581587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.777923913623637511e-02
-1.054160191854367934e+00,2.181267866467244965e-01,-1.611258802339300633e+00,-5.860651375798837659e-01,1.961156294845619319e-01,-1.121721824377176935e+00,5.651724820842916053e-01,6.200384224017614354e-01,1.606587955583267613e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.868333108818188634e-02
-1.042665560301279770e+00,1.449826080853034993e-01,-1.562248629268601086e+00,-4.865583907849988510e-01,1.907854764175096474e-01,-1.198051567736056811e+00,5.651724820842916053e-01,6.200384224017614354e-01,1.631587955583267524e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.816478476173610107e-02
-1.015544466448278449e+00,-1.640643383617609585e-01,-4.237172700965822769e-01,-2.122989499173560279e+00,4.350448531458126489e-01,-3.563862874117312618e+00,6.506775179157087141e-01,6.200384224017614354e-01,1.656587955583267657e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,2.272721001559436724e-02
-1.063027045174042451e+00,-7.821169388002622291e-01,3.493054916382379860e-01,1.566433399355714240e+00,-2.032737578387330546e-01,2.048142866623416936e+00,5.651724820842916053e-01,6.200384224017614354e-01,1.706587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,6.523800265470993016e-03
-1.022866464143044274e+00,-6.050310677751842281e-01,3.266627143082715401e-01,3.849666423050043029e+00,4.374399314930854099e-01,-3.561515336329022841e+00,6.506775179157087141e-01,6.200384224017614354e-01,1.731587955583267613e+00,-6.581589077245957042e-02,6.394092427298518899e-01,7.640618172870263791e-01,-5.507838230659819340e-02,1.739538289445185376e-02
-1.068353643912862916e+00,-1.335955956902002306e+00,1.285452776469610203e+00,4.263901808412586369e+00,2.042046814729499282e-01,-1.030898626545142527e+00,5.651724820842916053e-01,6.200384224017614354e-01,1.756587955583267524e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.874433264331771057e-02
-1.068085003306056491e+00,-1.330334139125083137e+00,1.213891662787117909e+00,4.330930966787288838e+00,2.040756138371780937e-01,-1.032022361063112514e+00,5.651724820842916053e-01,6.200384224017614354e-01,1.781587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.829874263257740344e-02
-1.067891520676421235e+00,-1.319967713453511715e+00,1.135667166268151229e+00,4.399203722472347700e+00,2.039755955493280926e-01,-1.032464650873824441e+00,5.651724820842916053e-01,6.200384224017614354e-01,1.806587955583267568e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.771049697648158922e-02
-1.068092395028106933e+00,-1.304097010176139104e+00,1.049638263754523848e+00,4.467131997788802877e+00,2.040685194027750393e-01,-1.030229826314067232e+00,5.651724820842916053e-01,6.200384224017614354e-01,1.831587955583267480e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.695782709999289761e-02
-1.068898889556097798e+00,-1.281651945535782211e+00,9.537818571248808386e-01,4.534266795661843652e+00,2.044596494785660967e-01,-1.023899026615600505e+00,5.651724820842916053e-01,6.200384224017614354e-01,1.856587955583267613e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.599520211539042988e-02
-1.070584930901825826e+00,-1.250929370955680131e+00,8.448059804052685529e-01,4.600431986641711823e+00,2.052907894880780515e-01,-1.011686890183032261e+00,5.651724820842916053e-01,6.200384224017614354e-01,1.881587955583267524e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.474681256222720033e-02
-1.073572916719651493e+00,-1.209559467936416777e+00,7.180594830785218541e-01,4.665688996319641291e+00,2.068080733033715868e-01,-9.913440021108611555e-01,5.651724820842916053e-01,6.200384224017614354e-01,1.906587955583267657e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.309164836408577282e-02
-1.078548592150702534e+00,-1.156124511940130439e+00,5.706136051021071243e-01,4.729609551191500394e+00,2.094938315099587334e-01,-9.608764782251273395e-01,5.651724820842916053e-01,6.200384224017614354e-01,1.931587955583267568e+00,-6.394092427298518899e-01,6.581589077245957042e-02,-5.507838230659819340e-02,7.640618172870263791e-01,1.089585554509860631e-02
